"","respondent_id","h1n1_knowledge","behavioral_antiviral_meds","behavioral_avoidance","behavioral_face_mask","behavioral_large_gatherings","behavioral_outside_home","doctor_recc_seasonal","child_under_6_months","health_worker","opinion_seas_vacc_effective","opinion_seas_risk","employment_industry_atmlpfrs","employment_industry_cfqqtusy","employment_industry_dotnnunm","employment_industry_haxffmxo","employment_industry_mfikgejo","employment_occupation_xgwztkwe"
"1975",28681,0.5,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
"1976",28682,0.5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"1977",28683,1,0,0,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"1978",28684,1,0,0,0,0,0,0,0,0,0.25,0.25,0,0,1,0,0,1
"1979",28685,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980",28686,0.5,0,1,0,0,0,1,0,0,1,0.5,0,0,0,0,0,0
"1981",28687,0.5,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0
"1982",28688,1,0,1,0,1,0,1,0,0,1,0.25,0,0,0,0,0,0
"1983",28689,0.5,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"1984",28690,0,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"1985",28691,0.5,0,0,0,0,1,1,0,0,1,0.25,0,0,0,0,0,0
"1986",28692,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
"1987",28693,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"1988",28694,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"1989",28695,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1990",28696,0.5,0,1,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"1991",28697,0.5,0,1,0,1,1,0,0,0,0.75,0.75,0,0,0,0,0,1
"1992",28698,1,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"1993",28699,0.5,0,1,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"1994",28700,0.5,0,0,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"1995",28701,1,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"1996",28702,0.5,0,0,0,0,1,0.000449309471483931,0,0,0.75,0.25,0,0,0,0,0,0
"1997",28703,0.5,0,1,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"1998",28704,0.5,0,0,0,0,0,0,0,0,1,0.75,1,0,0,0,0,0
"1999",28705,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,1
"2000",28706,1,0,1,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2001",28707,0.5,0,1,1,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"2002",28708,1,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"2003",28709,0.5,0,1,0,0,0,0,1,0,0.25,0,0,0,0,0,0,0
"2004",28710,0.5,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"2005",28711,1,0,1,1,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"2006",28712,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"2007",28713,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"2008",28714,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
"2009",28715,1,0,1,1,1,1,0,0,1,1,0.75,0,0,0,0,0,0
"2010",28716,0.5,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0
"2011",28717,0.5,0,0,0,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"2012",28718,0.5,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0
"2013",28719,0.5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2014",28720,0.5,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"2015",28721,1,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"2016",28722,0.5,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
"2017",28723,0.5,0.286573639135412,1,1,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"2018",28724,0,0,0,0,0,1,1,0,0,0.5,0.25,0,0,0,0,0,0
"2019",28725,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
"2020",28726,1,0,1,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0
"2021",28727,0.5,0,1,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0
"2022",28728,0.5,0,0.0151020312132592,0,0.00126908103799127,0,0,0,0,0.75,0,0,0,0,0,0,0
"2023",28729,1,0,1,1,1,1,0.000232058410762493,0,0,1,0.75,0,0,0,0,0,0
"2024",28730,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"2025",28731,0.5,0,1,0,1,1,0,0,0,0.75,0.75,1,0,0,0,0,0
"2026",28732,0.5,0,1,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"2027",28733,0,0,1,0,0,0,0.000193740903423159,0,0,0.75,0.75,0,0,0,0,0,0
"2028",28734,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"2029",28735,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,1
"2030",28736,0.5,0,1,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"2031",28737,0.5,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"2032",28738,0.5,0,1,0,0,1,1,0,0,1,0.25,0,0,0,0,0,0
"2033",28739,0.5,0,1,0,1,1,1,0,1,0.75,0.75,0,0,0,0,0,0
"2034",28740,0.5,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,1,0,0
"2035",28741,0.5,0,1,0,0,0,1,0,0,0,0.75,1,0,0,0,0,0
"2036",28742,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2037",28743,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2038",28744,0.5,0,1,0,1,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"2039",28745,0.5,0,1,1,1,1,1,1,0,1,0.75,1,0,0,0,0,0
"2040",28746,1,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"2041",28747,0.5,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"2042",28748,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"2043",28749,0.5,0,0,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"2044",28750,0.5,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"2045",28751,1,0,1,1,1,1,0,0,0,1,0.5,0,0,0,0,0,0
"2046",28752,0.5,0,1,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"2047",28753,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"2048",28754,1,0,0,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"2049",28755,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"2050",28756,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"2051",28757,1,0,1,0,0,1,0,1,0,0.75,0.25,0,1,0,0,0,0
"2052",28758,1,0,1,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0
"2053",28759,0.5,0,1,0,0,0,0,1,0,0.75,0.75,0,0,0,0,0,0
"2054",28760,0.5,0,0,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"2055",28761,0.5,0,1,0,1,0,0,0,0,1,0.25,0,0,0,0,0,0
"2056",28762,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"2057",28763,0.5,0,0,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"2058",28764,1,0,1,0,0,0,0,0,1,1,0.25,0,0,0,0,0,0
"2059",28765,1,0,1,0,0,0,0,1,0,0.75,0.75,0,0,0,0,0,0
"2060",28766,0.5,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"2061",28767,0.5,0,1,0,0,0,0.00650133891027522,0,1,0.75,0.25,0,0,0,0,0,0
"2062",28768,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"2063",28769,1,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"2064",28770,0.5,0,1,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"2065",28771,0.5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"2066",28772,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"2067",28773,0.5,0,1,0,1,1,0,1,1,0.75,0.25,0,0,0,0,0,0
"2068",28774,1,0,1,0,0,0,1,0,1,0.75,0.75,0,0,0,0,0,0
"2069",28775,0.5,0,1,0,1,1,0,0,0,1,0.25,1,0,0,0,0,0
"2070",28776,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"2071",28777,1,0,1,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2072",28778,1,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0
"2073",28779,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"2074",28780,1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"2075",28781,0.5,0,1,0,1,0,0,0,0,1,0.75,0,0,0,0,1,0
"2076",28782,1,0,0,0,0,0,1,0,0,1,0.75,0,0,0,0,1,0
"2077",28783,1,1,1,1,1,1,0.0078011865952675,0,0,0.25,1,0,0,0,0,0,0
"2078",28784,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"2079",28785,0.5,0,1,0,0,0,0,1,0,1,0.25,0,0,0,0,1,0
"2080",28786,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2081",28787,0.5,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"2082",28788,0.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2083",28789,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"2084",28790,0.5,1,1,0,1,1,0,0,0,1,0.25,0,0,0,0,0,0
"2085",28791,1,0,1,0,0,0,1,0,1,1,0.75,0,0,0,0,0,0
"2086",28792,0.5,0,1,0,0,0,0,0,1,0.75,0.75,0,0,0,0,0,0
"2087",28793,0.5,0,1,0,1,1,1,0,0,1,0.25,0,0,0,0,0,0
"2088",28794,0.5,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,1,0
"2089",28795,0.5,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"2090",28796,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2091",28797,0.5,0,0,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"2092",28798,0.5,0,1,0,1,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"2093",28799,1,0,1,0.00232650626447092,0,1,0.000339689398093124,0,0,0.226577176602855,0.25,0,0,0,0,0,0
"2094",28800,1,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"2095",28801,1,0,1,0,0,0,1,0,0,0.25,0,0,0,0,0,0,0
"2096",28802,1,1,1,0,1,1,0,0,1,0,0.25,0,0,0,0,0,0
"2097",28803,0.5,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"2098",28804,0.5,0,1,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"2099",28805,1,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"2100",28806,0.5,0,1,0,0,0,0,1,0,1,0.75,0,0,0,0,0,0
"2101",28807,0.5,0,0.0236073116533164,0,0,0,0.000357423900915353,0,0,0.75,0.25,0,0,0,0,0,1
"2102",28808,1,1,1,1,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"2103",28809,0.5,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1
"2104",28810,1,0,0,0,0,0,0,1,0,0.5,0.15485246726038,0,0,0,0,0,0
"2105",28811,0.5,0,1,0,0,0,1,0.00271038714650573,1.91487597108155e-06,0.184716458965644,0.0380272340885134,0,0,0,0,0,0
"2106",28812,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2107",28813,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2108",28814,0.5,0,0,0,0,0,0,0.00106746379696291,0.00452096544487453,0.75,0.75,0,0,0,0,0,0
"2109",28815,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2110",28816,0.5,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
"2111",28817,0.5,0,1,0,0,0,0.00986036550991541,0,0,1,0.25,0,0,0,0,0,0
"2112",28818,0,0,0.00986213902905831,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"2113",28819,1,0,0,0,0,1,0,0,0,1,0.75,0,0,0,0,0,0
"2114",28820,0.5,0,1,0,0,0,0,0,0,0.25,0.25,0,1,0,0,0,1
"2115",28821,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2116",28822,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2117",28823,0.5,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,1,0
"2118",28824,1,0,1,0,0,0,1,0,1,1,0.75,0,0,0,0,0,0
"2119",28825,0.5,1,1,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2120",28826,1,0,1,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"2121",28827,0.5,0,1,0,0,0,1,0,1,0.75,0.75,0,0,0,0,0,0
"2122",28828,0.5,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"2123",28829,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2124",28830,0.5,0,1,0,1,1,1,0,0,0.75,0.25,0,0,0,0,0,0
"2125",28831,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2126",28832,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2127",28833,0,0,1,1,1,1,0,0,0,0.5,0.5,0,0,0,0,0,0
"2128",28834,1,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"2129",28835,0.5,0,1,0,1,1,1,0,0,0.75,0,0,0,0,0,0,0
"2130",28836,0.5,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"2131",28837,0.5,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
"2132",28838,1,0,1,1,1,0,1,1,0,1,0.25,0,0,0,0,0,0
"2133",28839,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"2134",28840,0.5,0,1,0,0,1,0,0,0,1,0.75,0,0,0,0,0,0
"2135",28841,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2136",28842,1,0,1,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"2137",28843,0.5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
"2138",28844,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2139",28845,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2140",28846,1,0,1,0,0,0,0,1,0,1,0.75,0,0,0,0,0,0
"2141",28847,0.5,0,1,0,0,0,0,1,0,0.75,0.25,0,0,0,0,0,0
"2142",28848,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2143",28849,0.5,0,0,0,0,0,0,1,1,0,0.75,0,0,0,0,0,0
"2144",28850,0.5,0,1,0,1,1,0,0,0,0.25,0,0,0,0,0,0,0
"2145",28851,0,0,0,0,1,0.00231337772346976,0.000323907750852246,0,0,0.25,0,0,0,0,0,0,0
"2146",28852,1,0,1,0,1,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"2147",28853,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"2148",28854,0.5,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"2149",28855,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2150",28856,0,0,0,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"2151",28857,0,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"2152",28858,0.5,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"2153",28859,0,0,0,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"2154",28860,1,0,1,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"2155",28861,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"2156",28862,0.5,0,0,0,1,0,1,0,0,1,0.75,0,0,0,0,0,0
"2157",28863,0.5,0,1,0,0,0,1,0,1,0.75,0.75,0,0,0,0,0,0
"2158",28864,0.5,0,1,1,1,1,1,1,0,0.75,0.25,0,0,0,0,0,0
"2159",28865,0,0,1,0,1,0,1,0,1,0.75,0.75,0,0,0,0,0,0
"2160",28866,0.5,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0
"2161",28867,0.5,0,1,0,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"2162",28868,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"2163",28869,1,0,1,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2164",28870,0.5,0,0,0,0,1,0,0.000425362122364491,0.00210745713827968,0.25,0.25,0,0,0,0,0,0
"2165",28871,1,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"2166",28872,0.5,0,1,0,1,0,0,0,0,1,0.75,0,0,0,0,0,0
"2167",28873,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2168",28874,0.5,0,1,0,1,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"2169",28875,0.5,0,1,0,0,1,0,0,1,1,0.75,0,0,0,0,0,0
"2170",28876,0.5,0,1,0,1,1,1,0,0,0.25,0.75,1,0,0,0,0,0
"2171",28877,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"2172",28878,1,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,0
"2173",28879,0.5,0,1,0,0,0,0.0142179390985215,0,1,1,0.75,0,0,0,0,0,0
"2174",28880,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"2175",28881,0.5,0,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0
"2176",28882,1,0,1,0,1,1,0,0,1,0.75,1,0,0,0,0,0,0
"2177",28883,0.5,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"2178",28884,1,0,1,0,1,1,0,0,0,0,0.25,0,0,0,0,0,0
"2179",28885,0.5,0,1,1,0,1,0.000451905678859432,0,0,0.25,0.5,0,0,0,0,0,0
"2180",28886,1,0,1,0,0,0,0,0,0,0.75,0.25,1,0,0,0,0,0
"2181",28887,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0
"2182",28888,1,0,1,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0
"2183",28889,1,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"2184",28890,0.5,0,1,0,1,1,0,0,0,1,0.25,0,0,0,0,0,0
"2185",28891,0.5,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"2186",28892,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"2187",28893,0.5,0,1,0,0,0,0,0,0,0.75,0.5,0,0,0,0,0,0
"2188",28894,0.5,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"2189",28895,1,0,1,0,1,0,0,0,0,0.75,0.25,0,1,0,0,0,0
"2190",28896,0.5,0,1,0,0,0,1,1,0,0.25,0,0,0,0,0,0,0
"2191",28897,0.5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"2192",28898,0.5,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"2193",28899,0.5,0,1,0,1,1,0.00401622316649876,0,0,1,0.75,0,0,0,0,0,0
"2194",28900,1,0,1,0,1,0,1,0,0,0.75,0.25,0,0,0,0,0,1
"2195",28901,0.5,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
"2196",28902,1,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"2197",28903,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2198",28904,0.5,0,1,0,0,0,0.00904585115147375,0,0,1,0.75,0,0,0,0,1,0
"2199",28905,1,0,0,0,0,0,1,0,1,0.75,0.75,0,0,0,0,0,0
"2200",28906,0,0,1,0,0,1,1,0,0,1,0.5,0,0,0,0,0,0
"2201",28907,1,0,0,0,0,0,0,1,0,0.25,0,0,0,0,0,0,0
"2202",28908,1,0,1,0,0,0,1,0,0,1,0.75,1,0,0,0,0,0
"2203",28909,0.5,0,1,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"2204",28910,1,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,1
"2205",28911,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"2206",28912,1,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"2207",28913,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"2208",28914,1,0,1,0,1,1,1,1,0,1,0.75,0,0,0,0,0,0
"2209",28915,0.5,0,0,1,1,1,0,0,0,0.25,0.25,0,0,0,0,0,0
"2210",28916,0.5,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"2211",28917,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"2212",28918,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"2213",28919,0.5,0,1,0,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"2214",28920,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0
"2215",28921,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"2216",28922,0.5,0,1,1,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"2217",28923,1,0,1,0,1,0,0,0,1,0.75,1,0,0,0,0,0,0
"2218",28924,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"2219",28925,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2220",28926,1,0,1,0,0,0,1,0,0,0.25,0,0,0,0,0,0,0
"2221",28927,0.5,0,1,0,0,0,0.000771257650554054,0,0,0.75,0.25,0,0,0,0,0,1
"2222",28928,0.5,0,1,0,0,1,1,0,0,1,0.75,0,0,0,0,0,0
"2223",28929,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"2224",28930,1,0,1,0,0,0,0,0,0,0.25,0,1,0,0,0,0,0
"2225",28931,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,1,0
"2226",28932,1,0,1,0,1,0,0,0,0,0,0.25,0,0,0,0,0,0
"2227",28933,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"2228",28934,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"2229",28935,1,0,1,0,0,0,0,0,0,0.75,0.5,0,0,0,0,0,0
"2230",28936,1,0,0.0456659022850788,0,0,0,0.000164845715690462,0,0,0.75,0,0,0,0,0,0,1
"2231",28937,1,0,0,0,0,0,0.00333195699884153,1,1,0.75,0.25,0,0,0,0,0,0
"2232",28938,1,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"2233",28939,0.5,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"2234",28940,1,0,1,0,0,0,1,0,1,0.75,0,0,0,0,0,0,0
"2235",28941,0.5,0,0,0,1,0,1,1,0,1,0.75,0,0,0,0,0,0
"2236",28942,0.5,0,0,0,1,0,0,0.0037083535964911,0.00242648409046438,0.25,0.0651169109578002,0,0,0,0,0,0
"2237",28943,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"2238",28944,0.5,0,1,0,0,1,0,0,1,0.75,0.25,0,0,0,0,0,0
"2239",28945,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2240",28946,0.5,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"2241",28947,0,0,0,0,0,0,0,1,0,0.5,0.25,0,0,0,0,0,0
"2242",28948,0.5,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0
"2243",28949,1,0,1,0,1,1,0,0,0,1,0.25,0,0,0,0,0,0
"2244",28950,1,0,1,0,0,1,1,0,0,1,0.75,0,0,0,0,0,0
"2245",28951,0,0,1,0,1,0,0,1,0,0.75,0.25,0,0,0,0,0,0
"2246",28952,1,0,1,0,0,1,1,0,0,0.75,0,0,0,0,0,0,0
"2247",28953,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"2248",28954,0.5,0,0,0,0,0,0.00101332726785277,0,0,1,0.25,0,0,0,0,0,0
"2249",28955,0.5,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"2250",28956,0.5,0,1,0,0,0,0.000286670743863598,0,0,0.75,0.75,0,0,0,0,0,0
"2251",28957,0.5,0,1,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,1
"2252",28958,0.5,0,0.0156664086752386,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,1
"2253",28959,0.5,0,1,0,0,0,1,0,0,0,0.75,0,0,0,0,0,0
"2254",28960,0.5,0,1,0,1,1,1,0,0,0.75,0.25,0,0,0,0,0,0
"2255",28961,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2256",28962,1,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"2257",28963,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"2258",28964,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0
"2259",28965,0.5,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"2260",28966,0.5,0,1,0,1,1,0,0,0,0.25,0.25,0,0,0,0,0,0
"2261",28967,1,0,1,0,1,0,1,0,0,1,0.75,0,0,0,0,0,0
"2262",28968,1,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"2263",28969,0.5,0,1,1,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"2264",28970,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2265",28971,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,1
"2266",28972,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"2267",28973,0.5,0,1,0,1,0,0.000181439866821169,0,0,0.75,0.25,0,0,0,0,0,0
"2268",28974,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1
"2269",28975,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
"2270",28976,0.5,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"2271",28977,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"2272",28978,0.5,0,1,0,0,0,1,0,0,0.75,0,0,0,0,0,1,0
"2273",28979,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
"2274",28980,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"2275",28981,0.5,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
"2276",28982,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
